7.915915e-07,1.826113e+00,4.367284e+00,2.678534e-25,1.967504e+00,4.367284e+00
6.385217e-07,1.572290e+00,4.160554e+00,1.405791e-25,1.573142e+00,4.160554e+00
6.658105e-07,1.925771e+00,4.654308e-01,1.593843e-25,2.116753e+00,4.654308e-01
9.751146e-07,2.263812e+00,4.188799e+00,5.006805e-25,2.574315e+00,4.188799e+00
9.985875e-07,1.356844e+00,4.525867e+00,5.377150e-25,1.237279e+00,4.525867e+00
7.310891e-07,7.561569e-01,5.737345e+00,2.110108e-25,4.280762e-01,5.737345e+00
6.249284e-07,1.710398e+00,8.910153e-01,1.317906e-25,1.789370e+00,8.910153e-01
3.069730e-07,2.924747e+00,3.941072e+00,1.562048e-26,3.104806e+00,3.941072e+00
9.493416e-07,9.725450e-01,5.607433e+00,4.620205e-25,6.861264e-01,5.607433e+00
8.319617e-07,1.092929e+00,3.363468e+00,3.109594e-25,8.484078e-01,3.363468e+00
6.073218e-07,1.219259e+00,4.350577e+00,1.209624e-25,1.029907e+00,4.350577e+00
9.845967e-07,7.658454e-01,3.479680e+00,5.154291e-25,4.385716e-01,3.479680e+00
9.185796e-07,1.988507e+00,5.417086e+00,4.185469e-25,2.208020e+00,5.417086e+00
4.580917e-07,2.684724e+00,5.715117e+00,5.191001e-26,2.980489e+00,5.715117e+00
8.801986e-07,7.494951e-01,5.019958e+00,3.682441e-25,4.209217e-01,5.019958e+00
7.274005e-07,1.454054e+00,1.916368e-01,2.078330e-25,1.387835e+00,1.916368e-01
8.363447e-07,9.819128e-01,5.008456e+00,3.159001e-25,6.983243e-01,5.008456e+00
9.444477e-07,2.940953e+00,4.692195e+00,4.549121e-25,3.110081e+00,4.692195e+00
9.439107e-07,6.905375e-01,1.168665e+00,4.541366e-25,3.598635e-01,1.168665e+00
8.726122e-07,1.878772e+00,2.510522e+00,3.588043e-25,2.046952e+00,2.510522e+00
