2.925065e-07,2.689199e+00,3.714783e+00,9.985264e-24,2.139916e-03,3.714783e+00
5.891215e-07,2.252605e+00,3.753978e+00,9.709405e-24,2.690054e-03,3.753978e+00
4.145599e-07,1.221883e+00,4.151722e+00,1.018967e-23,-1.832323e-03,4.151722e+00
9.611003e-07,2.738276e+00,3.474977e+00,9.758968e-24,2.025462e-02,3.474977e+00
8.430455e-07,1.436263e+00,3.514787e+00,1.029742e-23,-1.233923e-02,3.514787e+00
6.731617e-07,2.421011e+00,4.945282e+00,9.719441e-24,6.059312e-03,4.945282e+00
8.008694e-07,2.865378e+00,4.513289e+00,9.948853e-24,1.192221e-02,4.513289e+00
6.503777e-07,1.801902e+00,3.982598e+00,9.755443e-24,-6.032791e-03,3.982598e+00
7.361014e-07,1.029979e+00,4.417325e+00,1.052524e-23,4.700721e-04,4.417325e+00
7.274498e-07,2.437326e+00,6.129662e-01,9.684536e-24,7.231421e-03,6.129662e-01
9.669550e-07,1.742823e-01,5.964627e+00,1.007193e-23,2.162957e-02,5.964627e+00
9.100430e-07,4.737167e-01,2.060485e-02,1.030472e-23,1.574805e-02,2.060485e-02
9.372439e-07,1.805624e+00,1.761587e+00,9.397571e-24,-1.386219e-02,1.761587e+00
8.811690e-07,1.056664e+00,7.243812e-01,1.078076e-23,-3.920437e-04,7.243812e-01
9.188648e-07,1.174875e+00,9.676062e-01,1.083143e-23,-6.079198e-03,9.676062e-01
9.757339e-07,8.457305e-01,2.476577e-01,1.102441e-23,1.128020e-02,2.476577e-01
9.228103e-07,1.126148e+00,4.273964e+00,1.087880e-23,-3.822173e-03,4.273964e+00
7.916574e-07,2.614155e+00,4.343797e+00,9.777405e-24,1.065771e-02,4.343797e+00
9.524649e-07,1.921320e+00,1.639255e+00,9.138119e-24,-9.437484e-03,1.639255e+00
7.739032e-07,2.289963e+00,7.726496e-01,9.529310e-24,5.338084e-03,7.726496e-01
6.138887e-07,1.252803e+00,5.219345e+00,1.032262e-23,-4.027174e-03,5.219345e+00
5.335996e-07,1.430578e+00,4.745481e+00,1.014259e-23,-5.196410e-03,4.745481e+00
5.109744e-07,1.355750e+00,6.204865e+00,1.018690e-23,-4.193297e-03,6.204865e+00
8.916332e-07,1.190257e+00,4.396322e+00,1.074405e-23,-6.174537e-03,4.396322e+00
9.407597e-07,1.854568e+00,1.605224e+00,9.290479e-24,-1.205272e-02,1.605224e+00
9.594547e-07,2.075042e+00,2.580181e+00,8.983442e-24,-1.096728e-03,2.580181e+00
9.992039e-07,1.513492e+00,2.877558e+00,1.033190e-23,-3.418953e-02,2.877558e+00
9.159223e-07,1.310578e+00,4.893695e+00,1.063997e-23,-1.181383e-02,4.893695e+00
9.025266e-07,1.073189e+00,4.301599e+00,1.083496e-23,-1.160275e-03,4.301599e+00
7.302542e-07,9.438526e-01,2.005327e+00,1.049966e-23,2.671431e-03,2.005327e+00
9.708583e-07,2.018772e+00,3.774858e+00,8.932058e-24,-4.630620e-03,3.774858e+00
9.021745e-07,1.050462e+00,3.309609e+00,1.083600e-23,-1.447571e-04,3.309609e+00
