5.339965e-07,1.896513e+00,1.292739e+00,9.777179e-24,-3.080071e-03,1.292739e+00
9.449162e-07,9.996623e-01,4.231533e+00,1.097774e-23,2.449869e-03,4.231533e+00
9.180713e-07,1.584024e-01,2.399697e+00,1.005429e-23,1.722812e-02,2.399697e+00
8.105274e-07,1.547909e+00,4.196078e+00,1.006470e-23,-1.229950e-02,4.196078e+00
8.511487e-07,1.024895e+00,6.730758e-01,1.071283e-23,8.342345e-04,6.730758e-01
6.328629e-07,1.111102e+00,2.274178e+00,1.039743e-23,-1.345959e-03,2.274178e+00
9.705234e-07,9.369647e-01,2.780430e-01,1.108425e-23,6.331596e-03,2.780430e-01
8.747859e-07,5.182941e-01,4.889979e+00,1.031925e-23,1.363046e-02,4.889979e+00
8.897973e-07,2.469923e+00,3.354870e+00,9.526953e-24,1.211766e-02,3.354870e+00
7.051164e-07,9.133802e-01,2.658555e+00,1.045779e-23,3.176884e-03,2.658555e+00
8.496082e-07,1.722739e+00,7.674636e-01,9.704165e-24,-1.225514e-02,7.674636e-01
6.555895e-07,1.213117e+00,1.231245e+00,1.038358e-23,-3.691320e-03,1.231245e+00
9.739153e-07,2.693458e+00,4.959423e+00,9.673314e-24,2.160619e-02,4.959423e+00
9.089382e-07,1.964769e+00,2.801640e+00,9.239939e-24,-5.949546e-03,2.801640e+00
8.431552e-07,1.815915e+00,3.335924e+00,9.552280e-24,-9.782217e-03,3.335924e+00
8.986713e-07,6.649925e-01,7.568567e-01,1.052042e-23,1.261454e-02,7.568567e-01
5.870213e-07,1.819117e+00,6.261687e+00,9.785322e-24,-4.816622e-03,6.261687e+00
9.770529e-07,1.678130e+00,2.032261e+00,9.635919e-24,-2.193012e-02,2.032261e+00
9.193901e-07,1.389408e+00,1.920812e+00,1.048640e-23,-1.461854e-02,1.920812e+00
7.279159e-07,1.676323e+00,3.295114e+00,9.859629e-24,-9.336241e-03,3.295114e+00
9.790420e-07,1.740607e+00,3.282546e+00,9.421341e-24,-2.036176e-02,3.282546e+00
2.911647e-07,3.633775e-01,5.047563e+00,1.004314e-23,2.188867e-03,5.047563e+00
6.661819e-07,1.555933e+00,1.800343e+00,1.003990e-23,-8.363204e-03,1.800343e+00
8.561449e-07,2.356985e-01,3.894093e+00,1.008141e-23,1.400138e-02,3.894093e+00
5.809478e-07,1.264565e-01,3.966333e+00,1.002862e-23,6.604617e-03,3.966333e+00
9.723218e-07,2.518417e+00,2.250998e+00,9.394505e-24,1.863428e-02,2.250998e+00
8.753345e-07,1.083945e+00,6.066315e+00,1.076327e-23,-1.503054e-03,6.066315e+00
6.280441e-07,1.845587e+00,2.634784e+00,9.735704e-24,-4.965781e-03,2.634784e+00
8.685340e-07,2.046755e+00,1.141611e+00,9.295503e-24,-1.911203e-03,1.141611e+00
9.582486e-07,8.408645e-01,4.215508e+00,1.091340e-23,1.030282e-02,4.215508e+00
9.692059e-07,1.314923e+00,4.256135e+00,1.080607e-23,-1.538155e-02,4.256135e+00
9.132977e-07,8.326021e-01,3.816410e+00,1.074676e-23,8.757452e-03,3.816410e+00
1.876449e-07,1.010895e+00,2.040876e+00,1.007773e-23,1.123224e-04,2.040876e+00
9.729646e-07,2.600722e+00,1.613296e+00,9.530825e-24,2.030704e-02,1.613296e+00
9.191583e-07,1.575273e+00,2.658509e-01,1.000812e-23,-1.731059e-02,2.658509e-01
8.394158e-07,2.828354e-01,4.236129e+00,1.010378e-23,1.327637e-02,4.236129e+00
9.824482e-07,2.010098e+00,1.286378e+00,8.834386e-24,-5.658612e-03,1.286378e+00
9.808625e-07,2.782986e+00,5.582605e+00,9.781751e-24,2.350880e-02,5.582605e+00
5.379869e-07,1.554402e+00,5.703713e+00,1.003533e-23,-5.810492e-03,5.703713e+00
6.192154e-07,9.498440e-01,3.702934e+00,1.037709e-23,1.871569e-03,3.702934e+00
5.124014e-07,1.849903e+00,4.380425e+00,9.815252e-24,-3.484793e-03,4.380425e+00
8.760830e-07,1.090171e+00,2.399259e+00,1.076360e-23,-1.763739e-03,2.399259e+00
9.776894e-07,2.716833e-01,3.192929e+00,1.015484e-23,2.319669e-02,3.192929e+00
7.727410e-07,1.178568e+00,2.862522e+00,1.054000e-23,-4.022221e-03,2.862522e+00
8.792477e-07,1.629733e+00,3.567141e-01,9.881215e-24,-1.483261e-02,3.567141e-01
9.382932e-07,1.904603e+00,4.546424e+00,9.217302e-24,-9.639814e-03,4.546424e+00
3.402615e-07,1.819687e+00,5.946554e+00,9.921045e-24,-2.027750e-03,5.946554e+00
4.260287e-07,1.742248e+00,4.078489e+00,9.917670e-24,-3.449267e-03,4.078489e+00
8.602163e-07,1.905699e+00,5.672947e+00,9.408291e-24,-7.293082e-03,5.672947e+00
8.764588e-07,2.168066e+00,3.431116e+00,9.285271e-24,2.912872e-03,3.431116e+00
4.823809e-07,1.642592e+00,5.245655e+00,9.965691e-24,-4.756354e-03,5.245655e+00
5.941246e-07,9.950776e-01,2.077601e+00,1.036072e-23,9.547152e-04,2.077601e+00
6.941999e-07,3.030352e+00,4.180497e+00,1.001154e-23,9.023622e-03,4.180497e+00
9.229931e-07,2.154364e-01,4.637910e+00,1.008419e-23,1.752208e-02,4.637910e+00
8.630349e-07,1.072521e+00,2.747272e+00,1.073751e-23,-9.949326e-04,2.747272e+00
9.153483e-07,7.975443e-01,4.828529e+00,1.071452e-23,9.965182e-03,4.828529e+00
9.674301e-07,2.622748e+00,4.445391e+00,9.583132e-24,1.988858e-02,4.445391e+00
5.984255e-07,4.398521e-01,5.302506e+00,1.012283e-23,6.637057e-03,5.302506e+00
8.456356e-07,1.534664e+00,3.924668e+00,1.009762e-23,-1.353692e-02,3.924668e+00
7.732852e-07,2.514826e+00,1.429928e+00,9.706465e-24,9.213329e-03,1.429928e+00
9.806440e-07,2.123044e+00,1.340218e-01,8.824482e-24,1.848446e-03,1.340218e-01
9.873890e-07,5.956368e-01,4.030652e+00,1.068191e-23,2.197889e-02,4.030652e+00
6.553672e-07,4.772998e-01,5.392015e+00,1.016043e-23,7.634952e-03,5.392015e+00
8.990033e-07,2.283070e+00,2.152409e+00,9.305548e-24,7.471051e-03,2.152409e+00
7.432917e-07,1.631552e+00,3.393529e+00,9.922638e-24,-1.009690e-02,3.393529e+00
7.727123e-07,1.637369e+00,3.201642e+00,9.904690e-24,-1.088210e-02,3.201642e+00
8.091228e-07,1.527439e+00,3.019959e+00,1.010386e-23,-1.216976e-02,3.019959e+00
8.421543e-07,3.018349e+00,1.291348e+00,1.000422e-23,1.348322e-02,1.291348e+00
9.837600e-07,1.178710e+00,2.089868e+00,1.117157e-23,-8.921357e-03,2.089868e+00
6.237920e-07,2.735903e+00,7.063616e-01,9.926081e-24,7.215824e-03,7.063616e-01
9.372251e-07,2.373833e+00,2.645848e+00,9.300629e-24,1.184312e-02,2.645848e+00
9.705642e-07,1.050731e+00,4.016417e+00,1.113079e-23,-2.132688e-04,4.016417e+00
9.336430e-07,1.198400e+00,2.899700e+00,1.085626e-23,-7.606251e-03,2.899700e+00
9.638871e-07,1.813178e+00,3.396851e+00,9.291312e-24,-1.549333e-02,3.396851e+00
6.950891e-07,1.340109e+00,5.341156e+00,1.031862e-23,-6.811430e-03,5.341156e+00
9.436942e-07,1.951060e+00,3.622054e+00,9.138021e-24,-7.544200e-03,3.622054e+00
7.651706e-07,4.264712e-01,7.497201e-01,1.017199e-23,1.047263e-02,7.497201e-01
6.951433e-07,6.446132e-01,1.957177e+00,1.028755e-23,7.308858e-03,1.957177e+00
6.073214e-07,1.476441e+00,2.825599e-01,1.012440e-23,-6.812196e-03,2.825599e-01
7.832110e-07,1.999721e+00,4.207658e+00,9.466883e-24,-2.988625e-03,4.207658e+00
9.460287e-07,2.785258e+00,4.789788e+00,9.830084e-24,1.898978e-02,4.789788e+00
8.558990e-07,1.305473e+00,3.421503e+00,1.053659e-23,-9.542118e-03,3.421503e+00
5.606423e-07,1.141927e-01,3.535455e-01,1.002670e-23,6.225284e-03,3.535455e-01
9.764620e-07,2.206453e+00,5.906427e+00,8.911497e-24,6.710209e-03,5.906427e+00
8.471502e-07,1.623566e+00,2.765780e+00,9.907228e-24,-1.349767e-02,2.765780e+00
8.877970e-07,2.378251e+00,3.287519e+00,9.425450e-24,9.982482e-03,3.287519e+00
7.608134e-07,4.568161e-01,4.748581e+00,1.019123e-23,1.022080e-02,4.748581e+00
8.772647e-07,1.210899e+00,5.337057e+00,1.069206e-23,-6.716323e-03,5.337057e+00
7.737966e-07,1.573588e+00,4.092097e+00,1.001542e-23,-1.115619e-02,4.092097e+00
